PARCELID,FEDERAL_ID,STATE_ID,NAME,Population,ADDRESS,CITY,ZIPCODE,COUNTY,PHONE,TYPE,OWNER,OPERATING,OP_CLASS,YR_BUILT,FSOURCE,DATASOURCE,PROGRAMS,GRADES,LOW_GRADE,HIGH_GRADE,PRINCIPAL,ENROLLMENT,TEACHERS,STDTCH_RT,MIGRNT_STD,TITLE1SCHO,MAGNETINFO,COMMENTS,FREE_LUNCH,REDUCED_LU,FISH_FAC1,FISH_FAC2,BBSERVICE,BBPROVIDER,BBSPEED,DSTREAMSPD,FDOE_MSID,NCES_PUB,NCES_PRIV,FDOE_PRV,LAT_DD,LONG_DD,MGRS,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,AUTOID,AGELO,AGEHI,n
16 31 35 49734 004 0010,NA,NA,ST PETERSBURG COLLEGE - ALLSTATE CENTER,1656,3200 34TH ST S,ST PETERSBURG,33712,PINELLAS,727-341-3600,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1960,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SPC ALLSTATE CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,27.73852945,-82.67832906,17RLL3457269366,3599,21.95029043,ST PETERSBURG COLLEGE - ALLSTATE CENTER,V,5/14/2012,9/15/2017,3468,19,35,13
16 29 18 00000 120 0100,NA,NA,ST PETERSBURG COLLEGE - CLEARWATER CAMPUS,2949,2465 DREW ST,CLEARWATER,33765,PINELLAS,727-791-2400,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1970,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SPC CLEARWATER CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,27.96518458,-82.73611887,17RLL2923194559,4043,39.09107054,ST PETERSBURG COLLEGE - CLEARWATER CAMPUS,V,5/14/2012,9/15/2017,4042,19,35,13
16 30 04 77515 000 0300,NA,NA,ST PETERSBURG COLLEGE - EPICENTER,914,13805 58TH ST N,LARGO,33760,PINELLAS,727-341-4772,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1995,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.89742091,-82.71138001,17RLL3156087016,7374,12.11344702,ST PETERSBURG COLLEGE - EPICENTER,V,7/29/2016,9/15/2017,7509,19,35,13
16 30 30 71730 000 0010,NA,NA,ST PETERSBURG COLLEGE - HEALTH EDUCATION CENTER,1171,7200 66TH ST N,PINELLAS PARK,33781,PINELLAS,727-341-3687,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1976,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SPC HEALTH CENTER CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,27.83810526,-82.73012008,17RLL2962280470,3596,15.52637143,ST PETERSBURG COLLEGE - HEALTH EDUCATION CENTER,V,5/14/2012,9/15/2017,3465,19,35,13
15 30 21 00000 110 0100,NA,NA,ST PETERSBURG COLLEGE - SEMINOLE CAMPUS,7568,9200 113TH ST N,SEMINOLE,33772,PINELLAS,727-394-6111,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1998,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SPC SEMINOLE CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,27.85865409,-82.79659126,17RLL2310882841,3585,100.3172289,ST PETERSBURG COLLEGE - SEMINOLE CAMPUS,V,5/14/2012,9/15/2017,3454,19,35,13
16 30 04 77515 000 0600,NA,NA,ST PETERSBURG COLLEGE - SERVICES,,14025 58TH ST N,LARGO,33760,PINELLAS,NA,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,2005,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.89947423,-82.71206403,17RLL3149587245,7375,4.059355,ST PETERSBURG COLLEGE - SERVICES,V,7/29/2016,9/15/2017,7510,19,35,13
17 31 19 74466 021 0050,NA,NA,ST PETERSBURG COLLEGE - SPC DOWNTOWN,54,244 2ND AVE N,ST PETERSBURG,33701,PINELLAS,727-341-4772,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1961,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY ST PETERSBURG COLLEGE DOWNTOWN CENTER),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.77315541,-82.63655233,17RLL3874273147,3367,0.71742305,ST PETERSBURG COLLEGE - SPC DOWNTOWN,V,5/14/2012,9/15/2017,3229,19,35,13
16 31 25 68310 000 0908,NA,NA,ST PETERSBURG COLLEGE - SPC MIDTOWN,104,1048 22ND ST S,ST PETERSBURG,33712,PINELLAS,727-341-4772,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,2003,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY ST PETERSBURG COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.75975066,-82.66273823,17RLL3614171697,3370,1.38133251,ST PETERSBURG COLLEGE - SPC MIDTOWN,V,5/14/2012,9/15/2017,3505,19,35,13
16 31 18 78373 001 0010,NA,NA,ST PETERSBURG COLLEGE - ST PETE/GIBBS CAMPUS,3172,6605 5TH AVE N,ST PETERSBURG,33710,PINELLAS,727-341-4772,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1960,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SAINT PETERSBURG GIBBS CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.77829635,-82.73319455,17RLL2922673848,3362,42.0477822,ST PETERSBURG COLLEGE - ST PETE/GIBBS CAMPUS,V,5/14/2012,9/15/2017,3224,19,35,13
15 30 13 00000 140 0100,NA,NA,ST PETERSBURG COLLEGE - STAR CENTER,5221,7887 BRYAN DAIR ROAD,LARGO,33777,PINELLAS,727-549-6160,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1956,GEOPLAN,FDOE COLLEGE 2016,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.87382036,-82.74826517,17RLL2789184453,7297,69.20804918,ST PETERSBURG COLLEGE - STAR CENTER,V,3/29/2016,9/15/2017,7432,19,35,13
16 27 19 89442 000 0510,NA,NA,ST PETERSBURG COLLEGE - TARPON SPRINGS CAMPUS,4949,600 KLOSTERMAN RD,PALM HARBOR,34683,PINELLAS,727-712-5733,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,1978,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY SPC TARPON SPRINGS CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,28.12130567,-82.7454782,17RLM2855811871,4051,65.60396482,ST PETERSBURG COLLEGE - TARPON SPRINGS CAMPUS,V,5/14/2012,9/15/2017,4050,19,35,13
15 30 09 00000 230 0200,NA,NA,ST PETERSBURG COLLEGE - VET TECHNOLOGY,866,12376 ULMERTON RD,LARGO,33774,PINELLAS,727-341-3779,COLLEGE/UNIVERSITY,ST PETERSBURG COLLEGE,STATE,PUBLIC,2011,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.88863967,-82.80996178,17RLL2184186183,7372,11.48415615,ST PETERSBURG COLLEGE - VET TECHNOLOGY,V,7/29/2016,9/15/2017,7507,19,35,13
15 31 03 25110 000 0540,NA,NA,ST PETERSBURG THEOLOGICAL SEMINARY,44,10830 NAVAJO DR,ST PETERSBURG,33708,PINELLAS,NA,COLLEGE/UNIVERSITY,HINDU SABHA OF AMERICA,PRIVATE,PRIVATE,1968,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.81329171,-82.79011201,17RLL2367377806,2730,1.12973109,ST PETERSBURG THEOLOGICAL SEMINARY,V,5/14/2012,9/15/2017,2593,19,35,1
3.42116E+12,137476,NA,ST THOMAS UNIVERSITY - MAIN CAMPUS,4223,16400 NW 32ND AVE,OPA LOCKA,33054,MIAMI-DADE,305-625-6000,COLLEGE/UNIVERSITY,ST THOMAS UNIVERSITY,PRIVATE,PRIVATE,1963,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.92322196,-80.25351512,17RNJ7475667394,1157,124.5673738,ST THOMAS UNIVERSITY - MAIN CAMPUS,V,6/1/2006,9/15/2017,1180,19,35,1
4.24526E+14,136701,NA,ST VINCENT DE PAUL SEMINARY,145,10701 S MILITARY TRL,BOYNTON BEACH,33437,PALM BEACH,561-732-4424X156,COLLEGE/UNIVERSITY,REGIONAL SEMINARY OF ST VINCEN,PRIVATE,PRIVATE,1964,GEOPLAN,PALM BEACH COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,26.51708548,-80.12514543,17RNK8716933247,2258,70.46624129,ST VINCENT DE PAUL SEMINARY,V,8/29/2001,9/15/2017,2418,19,35,1
785002000,NA,NA,STATE COLLEGE OF FLORIDA - MANATEE-SARASOTA - VENICE CAMPUS,9300,8000 TAMIAMI TRL S,VENICE,34293,SARASOTA,941-408-1418,COLLEGE/UNIVERSITY,STATE COLLEGE OF FLORIDA,STATE,PUBLIC,1985,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FOUNDATION FOR MANATEE COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.04149461,-82.3182824,17RLK6924891715,5621,100.1178799,STATE COLLEGE OF FLORIDA - MANATEE-SARASOTA - VENICE CAMPUS,V,5/14/2012,9/15/2017,5484,19,35,2
188010040,135391,NA,STATE COLLEGE OF FLORIDA - MANATEE-SARASOTA LAKEWOOD RANCH,93,7131 PROFESSIONAL PKWY E,SARASOTA,34240,SARASOTA,941-363-7000,COLLEGE/UNIVERSITY,STATE COLLEGE OF FLORIDA,STATE,PUBLIC,2002,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY MANATEE COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.37864144,-82.42292036,17RLL5929229178,5614,10.11404496,STATE COLLEGE OF FLORIDA - MANATEE-SARASOTA LAKEWOOD RANCH,V,5/14/2012,9/15/2017,5477,19,35,2
1260710060R,137537,NA,STENOTYPE INSTITUTE OF JACKSONVILLE INC-JACKSONVILLE,337,3563 PHILLIPS HIGHWAY BUILDING E SUITE 501,JACKSONVILLE,32207,DUVAL,NA,COLLEGE/UNIVERSITY,METRO PARK HOLDINGS LLC,PRIVATE,PRIVATE,1961,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,164,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.29032218,-81.63349649,17RMP3907951126,6734,0.76747316,STENOTYPE INSTITUTE OF JACKSONVILLE INC-JACKSONVILLE,V,3/29/2016,9/15/2017,6573,19,35,1
3.01709E+13,137546,NA,STETSON UNIVERSITY,3790,421 N WOODLAND BLVD,DELAND,32724,VOLUSIA,386-822-7000,COLLEGE/UNIVERSITY,STETSON UNIVERSITY,PRIVATE,PRIVATE,2009,GEOPLAN,VOLUSIA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,29.03421571,-81.30309461,17RMN7048811814,703,132.9484282,STETSON UNIVERSITY,V,7/3/2007,9/15/2017,725,19,35,1
7.25283E+16,NA,NA,STETSON UNIVERSITY,31,800 CELEBRATION AVE,KISSIMMEE,34747,OSCEOLA,321-939-7600,COLLEGE/UNIVERSITY,STETSON UNIVERSITY INC,PRIVATE,PRIVATE,2001,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.31791601,-81.54392422,17RMM4667732540,1700,1.10088767,STETSON UNIVERSITY,V,12/6/2006,9/15/2017,1714,19,35,1
16 31 29 67140 086 0001,NA,NA,STETSON UNIVERSITY COLLEGE OF LAW,509,1401 61ST ST S,ST PETERSBURG,33707,PINELLAS,NA,COLLEGE/UNIVERSITY,STETSON UNIV COLLEGE OF LAW,PRIVATE,PRIVATE,1925,GEOPLAN,PINELLAS COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,27.75634989,-82.71899463,17RLL3059171396,3589,17.84856831,STETSON UNIVERSITY COLLEGE OF LAW,V,1/11/2008,9/15/2017,3458,19,35,1
182906ZZZ000001063700U,449038,NA,STRAYER UNIVERSITY,1147,4902 EISENHOWER BLVD STE 235,TAMPA,33634,HILLSBOROUGH,888-378-7293,COLLEGE/UNIVERSITY,TAMPA EISENHOWER LLC,PRIVATE,PRIVATE,1985,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.98989544,-82.54680854,17RLL4788997047,888,7.97613234,STRAYER UNIVERSITY,V,11/6/2007,9/15/2017,1064,19,35,1
1526830700R,44903805,NA,STRAYER UNIVERSITY-BAYMEADOWS CAMPUS,1024,8375 DIX ELLIS TRAIL STE 200,JACKSONVILLE,32256,DUVAL,NA,COLLEGE/UNIVERSITY,CROCKER PARTNERS V FREEDOM LLC,PRIVATE,PRIVATE,1990,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.21628018,-81.56950015,17RMP4519242888,6735,7.12245563,STRAYER UNIVERSITY-BAYMEADOWS CAMPUS,V,3/29/2016,9/15/2017,6574,19,35,1
1.02101E+11,44903811,NA,STRAYER UNIVERSITY-BRICKELL,100,1201 BRICKELL AVE,MIAMI,33131,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,BRICKELL BAY PLAZA INC,PRIVATE,PRIVATE,1968,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.76192384,-80.19126185,17RNJ8110149568,6736,0.6946627,STRAYER UNIVERSITY-BRICKELL,V,3/29/2016,9/15/2017,6575,19,35,1
4.84105E+11,44903807,NA,STRAYER UNIVERSITY-CORAL SPRINGS CAMPUS,590,5830 CORAL RIDGE DRIVE SUITE 300,CORAL SPRINGS,33076,BROWARD,NA,COLLEGE/UNIVERSITY,RM-NA HB FOUR OFFICE BLDG LLC,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.30373497,-80.28094097,17RNK7177709521,6737,4.10583211,STRAYER UNIVERSITY-CORAL SPRINGS CAMPUS,V,3/29/2016,9/15/2017,6576,19,35,1
2.53031E+12,44903810,NA,STRAYER UNIVERSITY-DORAL,697,11430 NW 20TH STREET STE 150,MIAMI,33172,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,PROCACCI CROSSROADS PARCEL C L,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.79135253,-80.38234611,17RNJ6192352723,6738,4.84807412,STRAYER UNIVERSITY-DORAL,V,3/29/2016,9/15/2017,6577,19,35,1
5.04206E+11,44903808,NA,STRAYER UNIVERSITY-FORT LAUDERDALE CAMPUS,555,2307 WEST BROWARD BOULEVARD SUITE 100,FORT LAUDERDALE,33312,BROWARD,NA,COLLEGE/UNIVERSITY,TNHYIF REIV LIMA LLC,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.12236249,-80.17358349,17RNJ8262289497,6739,3.85683,STRAYER UNIVERSITY-FORT LAUDERDALE CAMPUS,V,3/29/2016,9/15/2017,6578,19,35,1
2.92126E+14,44903802,NA,STRAYER UNIVERSITY-MAITLAND CAMPUS,1232,850 TRAFALGAR COURT STE 360,MAITLAND,32751,ORANGE,NA,COLLEGE/UNIVERSITY,850 TRAFALGAR ASSOCIATES LLC,PRIVATE,PRIVATE,1983,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.63515734,-81.3895785,17RMM6192267627,6740,8.56815486,STRAYER UNIVERSITY-MAITLAND CAMPUS,V,3/29/2016,9/15/2017,6579,19,35,1
5.14028E+11,44903809,NA,STRAYER UNIVERSITY-MIRAMAR CAMPUS,226,15620 SW 29TH ST,MIRAMAR,33027,BROWARD,NA,COLLEGE/UNIVERSITY,HARPIA TWO LLC,PRIVATE,PRIVATE,2009,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.98229434,-80.35440702,17RNJ6462073883,6741,1.57443096,STRAYER UNIVERSITY-MIRAMAR CAMPUS,V,3/29/2016,9/15/2017,6580,19,35,1
3.12216E+14,44903803,NA,STRAYER UNIVERSITY-ORLANDO EAST CAMPUS,288,2200 NORTH ALAFAYA TRAIL STE 500,ORLANDO,32826,ORANGE,NA,COLLEGE/UNIVERSITY,ALAFAYA CORPORATE CENTER LC,PRIVATE,PRIVATE,2003,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.57391246,-81.20861068,17RMM7959960798,6742,2.00081155,STRAYER UNIVERSITY-ORLANDO EAST CAMPUS,V,3/29/2016,9/15/2017,6581,19,35,4
5.24242E+16,44903806,NA,STRAYER UNIVERSITY-PALM BEACH GARDENS CAMPUS,554,11025 RCA CENTER DR STE 200,PALM BEACH GARDENS,33410,PALM BEACH,NA,COLLEGE/UNIVERSITY,PGA DEVELOPMENT ASSOCIATES LC,PRIVATE,PRIVATE,2007,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.83930261,-80.09630279,17RNK8979068956,6743,3.85485803,STRAYER UNIVERSITY-PALM BEACH GARDENS CAMPUS,V,3/29/2016,9/15/2017,6582,19,35,1
2.92334E+14,44903804,NA,STRAYER UNIVERSITY-SAND LAKE CAMPUS,306,8541 SOUTH PARK CIRCLE,ORLANDO,32819,ORANGE,NA,COLLEGE/UNIVERSITY,CPT SOUTHPARK CENTER I LLC,PRIVATE,PRIVATE,2009,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.43846389,-81.42515588,17RMM5836845848,6744,2.12474163,STRAYER UNIVERSITY-SAND LAKE CAMPUS,V,3/29/2016,9/15/2017,6583,19,35,2
192836ZZZ000001429800U,44903801,NA,STRAYER UNIVERSITY-TAMPA EAST CAMPUS,1309,5650 BRECKENRIDGE PARK DR,TAMPA,33610,HILLSBOROUGH,NA,COLLEGE/UNIVERSITY,5650 TAMPA ACQUISITIONS LLC,PRIVATE,PRIVATE,1985,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.9973693,-82.35989734,17RLL6628197656,6745,9.10555354,STRAYER UNIVERSITY-TAMPA EAST CAMPUS,V,3/29/2016,9/15/2017,6584,19,35,1
3.42118E+12,433466,NA,SULLIVAN AND COGLIANO TRAINING CENTER,518,4760 NORTH WEST 167 STREET,MIAMI GARDENS,33014,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,REFERENCE ONLY,PRIVATE,PRIVATE,0,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,627,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.92426296,-80.27798341,17RNJ7230567496,6746,1.86972567,SULLIVAN AND COGLIANO TRAINING CENTER,V,3/29/2016,9/15/2017,6585,19,35,3
2020160010,NA,NA,SUNCOAST TECHNICAL COLLEGE - NEWTOWN,,2706 N OSPREY AVE,SARASOTA,34234,SARASOTA,941-358-3175,COLLEGE/UNIVERSITY,CITY OF SARASOTA,PRIVATE,PRIVATE,1962,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.35990375,-82.53442675,17RLL4823927233,7332,0.41269594,SUNCOAST TECHNICAL COLLEGE - NEWTOWN,V,7/29/2016,9/15/2017,7467,19,35,1
16 29 18 13141 000 0211,372718,NA,SUNSTATE ACADEMY,359,2525 DREW ST,CLEARWATER,33765,PINELLAS,727-538-3827,COLLEGE/UNIVERSITY,EURO-AMERICAN INV,PRIVATE,PRIVATE,1987,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,241,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.96706991,-82.73269294,17RLL2957194763,5446,6.18260777,SUNSTATE ACADEMY,V,5/14/2012,9/15/2017,5218,19,35,1
1486330060R,487311,NA,SUNSTATE ACADEMY-JONES TECHNICAL INSTITUTE,307,8813 WESTERN WAY,JACKSONVILLE,32256,DUVAL,NA,COLLEGE/UNIVERSITY,N/A,PRIVATE,PRIVATE,0,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.20815934,-81.56158426,17RMP4594941985,8555,15.32921819,SUNSTATE ACADEMY-JONES TECHNICAL INSTITUTE,V,4/17/2017,9/15/2017,8496,19,35,6
2602S13E07869000000,137713,NA,SUWANNEE COUNTY SCHOOL ADULT LITERACY,,415 PINEWOOD DR SW,LIVE OAK,32064,SUWANNEE,386-647-4200,COLLEGE/UNIVERSITY,SUWANNEE COUNTY SCHOOL BOARD,STATE,PUBLIC,1970,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.28195182,-82.99237484,17RLP0836651709,61,9.36396609,SUWANNEE COUNTY SCHOOL ADULT LITERACY,V,11/6/2007,9/15/2017,98,19,35,1
3-12-2N-4W-0000-00244-1000,NA,NA,TALLAHASSEE COMMUNITY COLLEGE - GADSDEN CENTER,53,223 PAT THOMAS PKWY,QUINCY,32351,GADSDEN,NA,COLLEGE/UNIVERSITY,TALLAHASSEE COMMUNITY COLLEGE,STATE,PUBLIC,0,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.58573559,-84.59092994,16RGU3100686165,7326,1.44307992,TALLAHASSEE COMMUNITY COLLEGE - GADSDEN CENTER,V,7/29/2016,9/15/2017,7461,19,35,3
212851  K0002,137759,NA,TALLAHASSEE COMMUNITY COLLEGE - MAIN CAMPUS,7646,444 APPLEYARD DRIVE,TALLAHASSEE,32304,LEON,850-201-6200,COLLEGE/UNIVERSITY,TALLAHASSEE COMMUNITY COLLEGE,STATE,PUBLIC,1977,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY TALLAHASSEE COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.44470015,-84.34114799,16RGU5533471067,3958,208.3351036,TALLAHASSEE COMMUNITY COLLEGE - MAIN CAMPUS,V,5/14/2012,9/15/2017,3957,19,35,3
